Campaign_ID,Campaign_Name,Platform,Date,Impressions,Clicks,Conversions,Ad_Spend,Revenue
CAMP2512,Summer Sale,Google Ads,21/06/2024,72590,1730,217,3692.62,14213.27
CAMP2513,Winter Promo,Email Marketing,24/05/2024,15444,285,23,1962.1,2505.08
CAMP2514,Brand Awareness,TikTok Ads,05/08/2024,93463,5350,640,312.95,29903.07
CAMP2515,Retargeting Campaign,TikTok Ads,01/08/2024,9592,395,23,370.95,716.87
CAMP2516,Winter Promo,Affiliate,13/01/2025,108865,2983,92,653.95,8526.44
CAMP2517,Clearance Event,Email Marketing,20/05/2024,95540,7454,816,1371.68,83686.63
CAMP2518,Clearance Event,Google Ads,09/02/2024,90613,3270,127,4888.85,10640.24
CAMP2519,Holiday Deals,Email Marketing,19/09/2024,25647,862,88,1649.53,5286.51
CAMP2520,Summer Sale,TikTok Ads,04/01/2025,25783,1768,134,758.84,5248.02
CAMP2521,Retargeting Campaign,TikTok Ads,11/11/2024,139752,6671,821,3532.43,20429.04
CAMP2522,Clearance Event,Meta Ads,24/01/2025,119542,3494,382,1091.42,26799.71
CAMP2523,Winter Promo,Affiliate,23/07/2024,52516,3018,167,2154.48,3652.61
CAMP2524,Flash Sale,Meta Ads,20/05/2024,75006,3178,390,3247.31,11588.76
CAMP2525,New Product Launch,Google Ads,29/12/2024,90094,2295,228,3695.19,18452.41
CAMP2526,Clearance Event,Affiliate,03/08/2024,91180,4367,357,2876.75,19383.34
CAMP2527,Brand Awareness,TikTok Ads,25/02/2025,121492,2505,328,2595.08,24017.48
CAMP2528,Summer Sale,Email Marketing,10/05/2024,110627,1356,177,4845.07,14715.5
CAMP2529,Brand Awareness,Google Ads,16/04/2024,143829,5155,298,1713.62,26060.14
CAMP2530,Winter Promo,Meta Ads,15/11/2024,48708,2615,244,2193.89,23544.54
CAMP2531,Retargeting Campaign,Affiliate,15/01/2025,133648,10595,728,2780.45,42109.62
CAMP2532,Holiday Deals,Google Ads,21/07/2024,62227,1542,53,1588.88,5643.93
CAMP2533,Flash Sale,Affiliate,28/07/2024,97281,6088,452,3076.39,23477.04
CAMP2534,Brand Awareness,Google Ads,06/12/2024,88302,3987,355,1280.48,21440.79
CAMP2535,Clearance Event,TikTok Ads,26/02/2025,122822,2577,344,2120.26,6994.81
CAMP2536,Brand Awareness,Email Marketing,01/12/2024,50159,2900,95,2984.76,5871.95
CAMP2537,Flash Sale,Email Marketing,06/04/2024,12612,672,25,3175.62,2997.27
CAMP2538,Flash Sale,Google Ads,15/06/2024,70520,1526,154,3484.94,17738.43
CAMP2539,Winter Promo,Affiliate,08/02/2025,107062,5207,688,4281.48,24862.89
CAMP2540,Brand Awareness,Meta Ads,30/03/2024,128776,9735,1360,1749.08,67045.54
CAMP2541,Winter Promo,Meta Ads,22/10/2024,125895,5305,577,2329.54,25496.69
CAMP2542,Summer Sale,Email Marketing,13/09/2024,34139,2261,291,4386.01,32268.37
CAMP2543,New Product Launch,Email Marketing,04/01/2025,23308,244,5,3448.99,533.53
CAMP2544,Clearance Event,Email Marketing,06/02/2024,114337,8807,1187,2779.24,108704.85
CAMP2545,Winter Promo,Email Marketing,03/09/2024,20672,630,45,4147.12,4359.43
CAMP2546,Brand Awareness,Email Marketing,01/01/2025,139102,7518,580,3979.63,17610.13
CAMP2547,Retargeting Campaign,Affiliate,20/01/2025,34303,2076,140,3351.38,4787.3
CAMP2548,New Product Launch,Email Marketing,17/04/2024,74339,1248,129,555.53,14179.62
CAMP2549,Clearance Event,Meta Ads,22/01/2025,73157,2485,272,1787.17,17690.23
CAMP2550,Retargeting Campaign,Affiliate,20/05/2024,14370,909,35,1584.47,1473.58
CAMP2551,Brand Awareness,Affiliate,04/07/2024,81341,2559,289,2924.67,14587.03
CAMP2552,Clearance Event,TikTok Ads,20/03/2024,38699,783,45,2044.29,3765.43
CAMP2553,Winter Promo,Meta Ads,25/10/2024,84418,1720,37,1947.98,2621.79
CAMP2554,Flash Sale,Email Marketing,12/11/2024,49671,3877,402,3018.25,28184.03
CAMP2555,Brand Awareness,Email Marketing,05/09/2024,49334,3500,289,2523.19,16758.31
CAMP2556,Holiday Deals,TikTok Ads,25/04/2024,86083,2104,83,3121.48,7708.72
CAMP2557,Holiday Deals,Meta Ads,01/07/2024,135754,5722,793,4550.25,82470.19
CAMP2558,New Product Launch,Meta Ads,05/07/2024,13608,515,16,1781.67,427.52
CAMP2559,Holiday Deals,Google Ads,16/08/2024,142087,3887,207,3749.29,18416.77
CAMP2560,New Product Launch,Meta Ads,19/12/2024,124554,2792,411,1475.66,19624.29
CAMP2561,New Product Launch,Google Ads,08/03/2024,141985,4428,208,1370.91,20002.95
CAMP2562,Clearance Event,Email Marketing,20/02/2024,145753,10452,278,3992.08,7590.92
CAMP2563,Clearance Event,Google Ads,14/08/2024,26859,1163,38,3029,3033.52
CAMP2564,Retargeting Campaign,Affiliate,05/01/2024,117657,8268,285,4455.28,27855.78
CAMP2565,New Product Launch,Affiliate,16/02/2025,124604,9900,521,2154.41,24525.72
CAMP2566,Summer Sale,TikTok Ads,16/09/2024,131688,6056,870,1638.26,92851.7
CAMP2567,New Product Launch,TikTok Ads,20/05/2024,136874,4327,334,4890.7,38266.28
CAMP2568,Clearance Event,Google Ads,12/06/2024,138574,5949,245,514.69,15484.37
CAMP2569,Retargeting Campaign,Google Ads,14/08/2024,94766,5179,466,1076.75,45611.7
CAMP2570,New Product Launch,Meta Ads,06/06/2024,136538,4284,512,2465,45299.01
CAMP2571,New Product Launch,Affiliate,10/12/2024,45526,1487,66,2101.95,2453.73
CAMP2572,Summer Sale,Affiliate,05/12/2024,46191,1514,131,2474.12,10417.51
CAMP2573,Flash Sale,TikTok Ads,27/04/2024,73905,3180,417,1657.37,14385.94
CAMP2574,Brand Awareness,TikTok Ads,28/02/2025,87666,3636,273,2089,16847.48
CAMP2575,Flash Sale,Google Ads,28/07/2024,97697,5393,205,2393.07,9721.25
CAMP2576,New Product Launch,Meta Ads,04/12/2024,72090,2208,151,1744.86,14962.89
CAMP2577,Brand Awareness,Affiliate,13/10/2024,57285,3770,378,2312.5,17915.8
CAMP2578,Holiday Deals,Meta Ads,23/03/2024,90323,5473,779,3046.11,89744.33
CAMP2579,Winter Promo,Email Marketing,18/12/2024,132674,3647,540,3013.35,14003.11
CAMP2580,Winter Promo,TikTok Ads,21/05/2024,146006,5235,733,732.95,24503.07
CAMP2581,Holiday Deals,TikTok Ads,31/01/2025,113469,7682,1026,3031.08,79421.44
CAMP2582,Holiday Deals,Email Marketing,05/05/2024,90941,4555,542,1451.45,39621.69
CAMP2583,Retargeting Campaign,Google Ads,12/03/2024,22826,1619,179,3747.48,20713.88
CAMP2584,Brand Awareness,Email Marketing,17/01/2025,61311,1403,113,2411.86,6023.04
CAMP2585,Retargeting Campaign,TikTok Ads,05/11/2024,11065,219,22,2251.19,2213.34
CAMP2586,Winter Promo,Affiliate,31/01/2024,139286,5034,470,4979.14,54510.05
CAMP2587,Brand Awareness,Affiliate,08/09/2024,79094,3973,407,3725.28,31147.99
CAMP2588,Holiday Deals,Affiliate,22/03/2024,139611,9666,303,4627.99,24543.95
CAMP2589,New Product Launch,Google Ads,27/01/2025,117970,7932,638,4468.91,76199.51
CAMP2590,Summer Sale,TikTok Ads,07/02/2024,52624,2912,186,2733.03,16602.1
CAMP2591,Flash Sale,Google Ads,24/07/2024,82021,856,109,290.58,4635.01
CAMP2592,Flash Sale,Meta Ads,12/05/2024,63429,3228,386,2755.35,32949.45
CAMP2593,New Product Launch,Affiliate,30/06/2024,45004,1044,41,1680.71,1233.68
CAMP2594,Winter Promo,Meta Ads,03/10/2024,96362,7403,463,1713.61,19913.81
CAMP2595,New Product Launch,Meta Ads,04/06/2024,47805,1897,104,4694.25,4339.25
CAMP2596,Brand Awareness,Google Ads,11/03/2024,120249,2238,320,322.03,34161.05
CAMP2597,New Product Launch,Email Marketing,26/01/2024,122129,4970,227,3900.72,17937.93
CAMP2598,Holiday Deals,Google Ads,30/03/2024,137829,10189,1163,784.18,111253.32
CAMP2599,Holiday Deals,Email Marketing,14/01/2025,98949,6182,378,1116.71,44798.75
CAMP2600,Brand Awareness,Email Marketing,10/05/2024,138361,2468,195,234.83,19566.53
CAMP2601,Flash Sale,Google Ads,30/06/2024,99474,7580,975,2283.91,102161.3
CAMP2602,Retargeting Campaign,Meta Ads,25/12/2024,27138,1506,188,4404.52,4057.98
CAMP2603,Retargeting Campaign,TikTok Ads,24/01/2024,41893,2903,124,244.51,8910.91
CAMP2604,Summer Sale,Email Marketing,25/01/2025,15221,217,26,4358.46,2238.48
CAMP2605,Brand Awareness,Affiliate,31/07/2024,46283,1821,77,2689.28,2705.63
CAMP2606,Summer Sale,TikTok Ads,26/02/2024,47565,575,26,2137.54,1490.28
CAMP2607,Retargeting Campaign,Affiliate,13/06/2024,12465,808,50,4466.34,1171.11
CAMP2608,Summer Sale,Email Marketing,24/01/2024,146420,5328,521,2720.98,18660.79
CAMP2609,Winter Promo,TikTok Ads,24/04/2024,29149,1148,32,4849.91,2126.19
CAMP2610,Flash Sale,Affiliate,13/08/2024,40233,2815,352,203.46,23803.77
CAMP2611,Retargeting Campaign,Meta Ads,14/06/2024,146554,5215,520,3638.31,35245.07
CAMP2612,New Product Launch,Meta Ads,22/04/2024,139934,2670,380,1282.65,10723.18
CAMP2613,Holiday Deals,Email Marketing,24/05/2024,32584,895,47,3704.15,2355.21
CAMP2614,Clearance Event,Affiliate,23/09/2024,140503,7081,954,3847.49,31644.86
CAMP2615,Flash Sale,TikTok Ads,04/12/2024,43068,2177,308,364.28,34065.25
CAMP2616,Flash Sale,Google Ads,10/02/2025,56877,4468,97,3246.23,10043.18
CAMP2617,New Product Launch,Meta Ads,22/07/2024,89549,968,79,4316.87,3063.21
CAMP2618,Flash Sale,Email Marketing,19/04/2024,123801,6622,602,765.53,28854.17
CAMP2619,Brand Awareness,TikTok Ads,05/04/2024,71921,2435,324,3905.64,21264.64
CAMP2620,Holiday Deals,TikTok Ads,25/01/2025,141071,4006,487,2247.27,10977.66
CAMP2621,Summer Sale,Google Ads,26/04/2024,124913,8507,303,3620.94,9886.87
CAMP2622,Brand Awareness,TikTok Ads,19/08/2024,119337,5815,826,4838.2,96780.75
CAMP2623,Summer Sale,Email Marketing,23/02/2025,138930,3284,424,1264.91,9188.9
CAMP2624,Brand Awareness,Affiliate,03/11/2024,44785,2212,196,425.58,14369.86
CAMP2625,New Product Launch,Affiliate,26/03/2024,103165,2178,236,3247.56,24991
CAMP2626,New Product Launch,Meta Ads,03/10/2024,116153,8140,457,4803.47,52504.69
CAMP2627,Retargeting Campaign,Email Marketing,24/09/2024,115431,8375,677,853.38,77052.3
CAMP2628,Winter Promo,Google Ads,08/05/2024,86685,2133,246,3051.13,6563.64
CAMP2629,Flash Sale,Meta Ads,14/03/2024,131073,8856,1057,4073.54,121651.25
CAMP2630,New Product Launch,Email Marketing,06/02/2025,46797,2584,183,1128.18,18928.22
CAMP2631,Holiday Deals,Meta Ads,21/05/2024,41815,3030,109,3750.34,12473.32
CAMP2632,Summer Sale,Meta Ads,15/08/2024,42331,2415,287,251.69,9106.28
CAMP2633,Retargeting Campaign,Affiliate,22/02/2024,128498,3373,259,4146.75,19198.62
CAMP2634,Clearance Event,Meta Ads,06/02/2024,94489,6733,965,396.66,100164.82
CAMP2635,Retargeting Campaign,Google Ads,16/11/2024,127296,5068,212,3606.85,22588.73
CAMP2636,Clearance Event,TikTok Ads,25/04/2024,142059,2445,365,3095.92,29165.21
CAMP2637,Brand Awareness,Meta Ads,06/12/2024,134638,9232,1340,2224.04,112300.03
CAMP2638,Retargeting Campaign,TikTok Ads,08/05/2024,138122,4560,486,1406,27053.74
CAMP2639,Winter Promo,Google Ads,31/12/2024,132283,3570,301,3037.21,26055.42
CAMP2640,Holiday Deals,Email Marketing,14/10/2024,103519,5431,723,3404.27,17503.92
CAMP2641,Holiday Deals,Affiliate,10/02/2025,30841,1551,54,3867.35,3027.78
CAMP2642,Flash Sale,Email Marketing,02/01/2025,15450,530,64,4290.72,4949.41
CAMP2643,Winter Promo,Email Marketing,20/02/2025,118193,6717,156,2921.26,3496.65
CAMP2644,Brand Awareness,Google Ads,29/05/2024,113041,7475,857,4277.26,38866.17
CAMP2645,Brand Awareness,TikTok Ads,07/05/2024,77517,3195,83,2399.38,9885.1
CAMP2646,Retargeting Campaign,Meta Ads,17/04/2024,148465,8222,956,3815.93,93780.56
CAMP2647,Summer Sale,Email Marketing,15/02/2024,92494,3202,288,4064.75,33578.02
CAMP2648,Brand Awareness,TikTok Ads,21/02/2024,28706,1571,95,2586.52,3668.83
CAMP2649,Flash Sale,Meta Ads,15/05/2024,132255,4568,569,4499.75,54326.46
CAMP2650,Summer Sale,TikTok Ads,09/01/2024,34223,796,48,2629.37,4043.08
CAMP2651,Retargeting Campaign,Affiliate,02/10/2024,51637,1954,215,1153.37,6246.66
CAMP2652,Flash Sale,TikTok Ads,15/03/2024,94171,4454,318,4622.04,9655.31
CAMP2653,Retargeting Campaign,Affiliate,18/10/2024,26551,867,42,4165.44,1872.8
CAMP2654,Summer Sale,TikTok Ads,14/01/2024,134628,3461,381,1251.08,40962.68
CAMP2655,Clearance Event,Meta Ads,15/03/2024,8255,254,36,4316.15,2459.78
CAMP2656,Clearance Event,Email Marketing,11/10/2024,149500,11942,537,1093.08,38587.28
CAMP2657,Flash Sale,Affiliate,17/07/2024,73548,4374,645,4056.45,29899.45
CAMP2658,Brand Awareness,TikTok Ads,30/04/2024,88926,4252,127,3527.36,6625.11
CAMP2659,New Product Launch,Affiliate,23/10/2024,38754,649,90,4930.42,8175.19
CAMP2660,Brand Awareness,Google Ads,17/02/2025,64722,3909,442,3295.84,33330.02
CAMP2661,New Product Launch,Email Marketing,17/05/2024,18946,799,61,3037.1,1614.41
CAMP2662,Summer Sale,Google Ads,13/10/2024,122563,6021,165,1868.49,17615.02
CAMP2663,Summer Sale,Google Ads,15/12/2024,97907,1427,161,2934.82,18472.35
CAMP2664,Winter Promo,Affiliate,08/09/2024,117939,6993,996,4933.79,41354.33
CAMP2665,Clearance Event,TikTok Ads,02/10/2024,84865,2812,264,4404.65,30261.47
CAMP2666,Summer Sale,Affiliate,14/12/2024,87433,6154,899,454.26,85806.52
CAMP2667,Holiday Deals,Google Ads,10/11/2024,21679,1020,117,3716.27,5250.95
CAMP2668,Summer Sale,Meta Ads,16/01/2024,134754,8220,518,651.97,31264.16
CAMP2669,Flash Sale,Email Marketing,14/07/2024,129363,2547,164,660.14,9104.57
CAMP2670,Flash Sale,TikTok Ads,12/09/2024,28785,659,47,1287.87,5572.49
CAMP2671,Holiday Deals,TikTok Ads,19/08/2024,29648,1383,31,3109.57,3664.23
CAMP2672,Winter Promo,TikTok Ads,18/02/2024,49174,497,73,260.38,3846.08
CAMP2673,Retargeting Campaign,Google Ads,13/02/2025,103261,7244,1044,1104.71,85699.08
CAMP2674,Summer Sale,Affiliate,21/04/2024,95504,1603,174,942.42,9990.53
CAMP2675,Summer Sale,Email Marketing,27/12/2024,51528,2345,295,2336.51,24251.44
CAMP2676,Holiday Deals,TikTok Ads,29/05/2024,33252,1144,49,2688.75,5391.13
CAMP2677,Clearance Event,Meta Ads,04/11/2024,45698,3647,509,4701.53,57446.07
CAMP2678,Flash Sale,Email Marketing,29/02/2024,22160,746,50,1349.37,5087.93
CAMP2679,New Product Launch,Email Marketing,22/01/2024,98931,1395,206,2506.03,21498.19
CAMP2680,Holiday Deals,Affiliate,16/02/2024,89031,6573,612,3570.59,44166.38
CAMP2681,New Product Launch,TikTok Ads,13/06/2024,40514,1675,76,4732.39,4760.03
CAMP2682,Flash Sale,Email Marketing,12/02/2024,133572,1558,52,2894.01,4210.25
CAMP2683,Retargeting Campaign,Email Marketing,06/02/2025,80286,5135,569,2732.24,13748.89
CAMP2684,Holiday Deals,TikTok Ads,27/10/2024,147288,3260,198,430.19,4513.67
CAMP2685,Retargeting Campaign,Email Marketing,06/04/2024,97213,7533,202,4161.89,21688.85
CAMP2686,Summer Sale,Affiliate,08/07/2024,16723,1233,40,4759.83,4369.42
CAMP2687,Brand Awareness,Google Ads,31/12/2024,58374,2607,245,3142.48,6008.23
CAMP2688,Flash Sale,Meta Ads,18/12/2024,35495,2651,54,1353.86,5473.64
CAMP2689,Brand Awareness,Meta Ads,18/07/2024,64866,2336,301,414.83,10284.25
CAMP2690,New Product Launch,Affiliate,08/12/2024,72681,5213,390,2938.59,41485.99
CAMP2691,Retargeting Campaign,Meta Ads,30/11/2024,76464,2954,63,4153.06,3635.93
CAMP2692,New Product Launch,Email Marketing,09/05/2024,7734,416,29,3540.81,1882.47
CAMP2693,New Product Launch,Google Ads,22/11/2024,34984,632,86,2544.98,3296.88
CAMP2694,Brand Awareness,Meta Ads,13/01/2025,72239,5553,627,3536.09,30397.39
CAMP2695,Retargeting Campaign,TikTok Ads,18/10/2024,73550,1294,45,4149.81,4878.12
CAMP2696,Holiday Deals,Affiliate,11/09/2024,57635,1089,162,2450.99,5011.37
CAMP2697,New Product Launch,Google Ads,17/07/2024,53359,845,93,523.52,5914.32
CAMP2698,Brand Awareness,Email Marketing,13/01/2025,42423,1736,208,3381.81,14635.28
CAMP2699,New Product Launch,Meta Ads,06/01/2025,88341,1154,25,933.01,2648.72
CAMP2700,Retargeting Campaign,Meta Ads,28/06/2024,126119,3032,314,2078.3,11087.26
CAMP2701,Retargeting Campaign,Affiliate,02/02/2024,64044,1465,66,3358.46,4216.55
CAMP2702,Clearance Event,Google Ads,05/05/2024,143557,4327,177,2826.19,9160.7
CAMP2703,Holiday Deals,Google Ads,28/07/2024,140802,6673,670,1015.59,75897.64
CAMP2704,Brand Awareness,Google Ads,14/03/2024,32208,1864,38,216.42,981.99
CAMP2705,Flash Sale,Affiliate,02/03/2024,63856,4045,99,2818.8,2175.95
CAMP2706,Clearance Event,Affiliate,26/11/2024,106201,3161,316,2358.42,29958.99
CAMP2707,Clearance Event,Affiliate,08/05/2024,95478,7505,771,2499.82,84700.27
CAMP2708,Clearance Event,Affiliate,03/07/2024,63678,1280,131,1036.9,15292.55
CAMP2709,Retargeting Campaign,Meta Ads,07/07/2024,10488,421,24,404.26,1464.89
CAMP2710,New Product Launch,Email Marketing,05/03/2024,97521,2395,174,4441.38,11494.12
CAMP2711,Clearance Event,Email Marketing,17/07/2024,126508,4484,279,2114.64,25760.29
CAMP2712,New Product Launch,Meta Ads,21/04/2024,55060,2741,392,3700.67,38577.73
CAMP2713,Brand Awareness,Email Marketing,07/10/2024,112009,4058,243,2085.58,16286.65
CAMP2714,Clearance Event,TikTok Ads,31/01/2025,113034,1532,73,2848.13,2604.05
CAMP2715,Flash Sale,Affiliate,09/08/2024,52268,3973,91,1190.98,6983.28
CAMP2716,Summer Sale,TikTok Ads,16/01/2025,45856,2516,238,4044.02,8346.26
CAMP2717,Brand Awareness,Email Marketing,05/05/2024,39224,2486,207,3129.72,19942.23
CAMP2718,Winter Promo,Google Ads,06/02/2025,22133,354,7,4338.8,176.93
CAMP2719,Holiday Deals,TikTok Ads,01/07/2024,58217,3612,522,1676.3,13886.4
CAMP2720,Brand Awareness,Affiliate,28/02/2025,122077,5280,588,1590.76,17728.17
CAMP2721,Summer Sale,Meta Ads,24/03/2024,113838,2082,288,2166.46,21935.93
CAMP2722,Clearance Event,TikTok Ads,19/12/2024,70376,5512,585,903.9,37726.88
CAMP2723,Winter Promo,Meta Ads,14/07/2024,128945,4713,198,295.78,17584.81
CAMP2724,Brand Awareness,Email Marketing,26/10/2024,52666,2175,49,2560.48,4271.63
CAMP2725,Brand Awareness,TikTok Ads,13/02/2024,101984,1511,56,1640.5,3324.25
CAMP2726,Summer Sale,Google Ads,08/02/2025,56676,4381,270,3614.76,31016.57
CAMP2727,Holiday Deals,TikTok Ads,04/11/2024,134695,1497,203,2205.15,7491.92
CAMP2728,Retargeting Campaign,Meta Ads,19/09/2024,78464,6178,849,312.53,44026.39
CAMP2729,Summer Sale,Google Ads,28/11/2024,67601,3990,216,4981.54,11610.39
CAMP2730,Retargeting Campaign,Email Marketing,03/12/2024,26035,867,20,4385.79,2253.09
CAMP2731,Winter Promo,Affiliate,10/01/2024,84353,3091,425,2024.08,10029.28
CAMP2732,Retargeting Campaign,Email Marketing,20/06/2024,101152,6698,877,3963.78,53251
CAMP2733,Brand Awareness,Meta Ads,26/06/2024,73573,3580,299,1480.03,33289.38
CAMP2734,Holiday Deals,TikTok Ads,17/09/2024,34759,403,14,3857.9,620.15
CAMP2735,Summer Sale,TikTok Ads,03/02/2024,45371,2270,115,619.46,3167.23
CAMP2736,Winter Promo,TikTok Ads,12/11/2024,23450,490,49,4382.48,3237.74
CAMP2737,Brand Awareness,Google Ads,09/11/2024,36975,515,19,4606.41,2140.47
CAMP2738,Summer Sale,Google Ads,02/01/2025,29008,297,36,1318.76,900
CAMP2739,Holiday Deals,Email Marketing,13/06/2024,143761,3376,426,3599.54,29619.8
CAMP2740,Summer Sale,Email Marketing,27/05/2024,21060,862,74,581.88,8689.01
CAMP2741,Retargeting Campaign,Meta Ads,04/10/2024,54635,3223,358,563.74,13856.32
CAMP2742,Brand Awareness,Meta Ads,24/03/2024,108459,5907,572,3087.46,40420.63
CAMP2743,Retargeting Campaign,Meta Ads,06/08/2024,70784,4792,553,2746.64,47272.77
CAMP2744,Retargeting Campaign,TikTok Ads,21/01/2025,47274,686,19,1852.27,1772.54
CAMP2745,Flash Sale,Google Ads,11/12/2024,121898,1321,154,623.51,12137.33
CAMP2746,Brand Awareness,Affiliate,13/12/2024,22269,1109,127,1731.51,7088.03
CAMP2747,Clearance Event,TikTok Ads,12/09/2024,83707,5310,322,4995.67,12567.18
CAMP2748,Summer Sale,Google Ads,19/12/2024,97509,3771,506,1756.97,50410.33
CAMP2749,Flash Sale,Email Marketing,25/08/2024,123535,2555,296,2050.71,34029.17
CAMP2750,Summer Sale,TikTok Ads,14/07/2024,44160,1676,36,3998.6,3102.38
CAMP2751,Summer Sale,Meta Ads,30/10/2024,53210,1340,29,2466.98,1365.58
CAMP2752,New Product Launch,Google Ads,11/09/2024,107821,2273,290,4298.31,13852.42
CAMP2753,New Product Launch,Email Marketing,06/11/2024,135845,5474,783,967.14,91540.52
CAMP2754,Winter Promo,TikTok Ads,24/02/2024,22539,1728,193,3117.52,6590.52
CAMP2755,Clearance Event,Meta Ads,01/08/2024,133583,1457,87,961.29,7224.99
CAMP2756,Flash Sale,Affiliate,03/03/2024,38928,1832,117,1992.1,10395.62
CAMP2757,Summer Sale,TikTok Ads,16/10/2024,129131,1861,145,2201.6,5937.11
CAMP2758,Brand Awareness,Meta Ads,09/06/2024,129829,8448,778,2970.66,41316.52
CAMP2759,New Product Launch,Meta Ads,13/06/2024,65011,3872,384,4103.95,17245.4
CAMP2760,Clearance Event,Google Ads,09/06/2024,138945,9955,696,912.11,36307.18
CAMP2761,Clearance Event,Email Marketing,04/11/2024,74732,1097,77,1127.27,7468.58
CAMP2762,Summer Sale,TikTok Ads,02/02/2025,20472,883,43,214.66,2391.53
CAMP2763,Clearance Event,Affiliate,15/03/2024,76501,5888,488,1708.01,52860.82
CAMP2764,New Product Launch,Meta Ads,01/11/2024,36552,1121,31,4446.9,2242.86
CAMP2765,Retargeting Campaign,Meta Ads,08/02/2025,103568,4102,518,252.39,23879.17
CAMP2766,Summer Sale,TikTok Ads,13/01/2024,12555,698,83,577.81,5519
CAMP2767,Summer Sale,Email Marketing,16/11/2024,105144,5138,499,3840.62,15356.47
CAMP2768,Retargeting Campaign,Email Marketing,21/05/2024,56847,3379,266,981.93,8739.05
CAMP2769,Winter Promo,Google Ads,27/01/2024,90599,4410,299,1713.29,27522.99
CAMP2770,Winter Promo,Email Marketing,26/11/2024,89904,3388,211,4213.15,4948.67
CAMP2771,Retargeting Campaign,TikTok Ads,16/10/2024,15323,1100,29,3642.9,962.41
CAMP2772,Holiday Deals,Google Ads,12/03/2024,44733,767,31,3626.5,904.76
CAMP2773,Brand Awareness,TikTok Ads,22/06/2024,26275,1021,120,2563.79,8941.34
CAMP2774,Flash Sale,Email Marketing,21/12/2024,45628,2206,69,1194.82,2477.52
CAMP2775,Retargeting Campaign,Meta Ads,02/05/2024,19814,1092,101,451.92,10533.22
CAMP2776,New Product Launch,Email Marketing,22/01/2024,16056,406,20,932.63,2140.97
CAMP2777,Brand Awareness,TikTok Ads,17/07/2024,108758,1234,147,2562.69,12783.74
CAMP2778,Flash Sale,Affiliate,04/02/2024,15519,372,9,1301.63,622.32
CAMP2779,Brand Awareness,Google Ads,24/10/2024,101499,4632,591,2106.47,20818.32
CAMP2780,Winter Promo,Affiliate,24/05/2024,74637,3652,315,967.34,12649.96
CAMP2781,Retargeting Campaign,TikTok Ads,10/04/2024,90736,6610,469,3322.22,30562.37
CAMP2782,Clearance Event,Affiliate,29/11/2024,139166,8892,414,740.93,24320.52
CAMP2783,Holiday Deals,Meta Ads,12/04/2024,83278,5688,612,4455.93,62293.05
CAMP2784,Brand Awareness,Email Marketing,28/01/2024,65243,3241,437,1411.2,31075.04
CAMP2785,Retargeting Campaign,Google Ads,20/04/2024,52426,3681,172,4744.62,10123.43
CAMP2786,Brand Awareness,Email Marketing,19/07/2024,48321,3597,296,3064.35,29452.09
CAMP2787,New Product Launch,Google Ads,11/11/2024,33117,2381,311,3172.53,32877.86
CAMP2788,Retargeting Campaign,Google Ads,04/06/2024,121669,4465,419,965.54,10623.24
CAMP2789,New Product Launch,Meta Ads,04/08/2024,102732,1574,116,307.49,11257.15
CAMP2790,Holiday Deals,TikTok Ads,13/03/2024,73871,3101,437,4919.76,48706.54
CAMP2791,Holiday Deals,Google Ads,31/08/2024,50765,558,17,1327.05,1818.65
CAMP2792,Retargeting Campaign,TikTok Ads,12/01/2024,130757,1886,207,1234.28,12369.06
CAMP2793,Flash Sale,Google Ads,20/01/2024,135396,5452,439,1040.11,9362.51
CAMP2794,Winter Promo,Google Ads,29/01/2025,78616,4692,532,1172.95,24859.53
CAMP2795,Retargeting Campaign,Meta Ads,30/04/2024,122437,8169,1220,411.79,93111.86
CAMP2796,Flash Sale,Affiliate,25/12/2024,133064,8707,984,3764.12,47873.28
CAMP2797,Holiday Deals,Affiliate,07/07/2024,124605,8404,763,1991.68,84068.93
CAMP2798,Summer Sale,TikTok Ads,11/01/2025,95908,3691,352,1986.13,41659.65
CAMP2799,Retargeting Campaign,Meta Ads,20/02/2025,134633,7714,563,4814.65,16126.89
CAMP2800,Retargeting Campaign,Meta Ads,19/06/2024,99022,5464,429,2788.22,37766.49
CAMP2801,Winter Promo,TikTok Ads,16/09/2024,43024,2233,201,4193.66,7224.5
CAMP2802,Summer Sale,Meta Ads,26/02/2025,108900,1712,127,737.02,8907.57
CAMP2803,Winter Promo,Affiliate,23/02/2024,6059,168,15,4722.99,1409.57
CAMP2804,Brand Awareness,Email Marketing,29/02/2024,90324,5530,683,2832.56,40635.8
CAMP2805,Flash Sale,Meta Ads,22/10/2024,97047,6064,663,4942.16,28231.52
CAMP2806,Clearance Event,Meta Ads,21/12/2024,54369,3269,444,4852.55,44397.12
CAMP2807,Clearance Event,Meta Ads,06/02/2024,85361,2298,167,4161.11,12390.85
CAMP2808,Holiday Deals,Meta Ads,13/01/2024,9251,112,4,1091.43,390.43
CAMP2809,Holiday Deals,Google Ads,09/05/2024,123646,9467,708,1916.07,42692.46
CAMP2810,Retargeting Campaign,TikTok Ads,17/07/2024,103281,2539,192,3030.52,13026.04
CAMP2811,Winter Promo,Email Marketing,17/01/2024,136070,4405,105,3563.03,11142.34
CAMP2812,Flash Sale,Affiliate,29/01/2025,30691,1215,117,4427.05,13444.73
CAMP2813,Clearance Event,Google Ads,13/07/2024,15137,1171,138,616.78,6239.76
